Date,Adj Close AAPL,Volume AAPL,Adj Close ABC,Volume ABC,Adj Close AMZN,Volume AMZN,Adj Close BAC,Volume BAC,Adj Close BP,Volume BP,Adj Close BRK-B,Volume BRK-B,Adj Close CVS,Volume CVS,Adj Close DDAIF,Volume DDAIF,Adj Close F,Volume F,Adj Close GOOG,Volume GOOG,Adj Close JPM,Volume JPM,Adj Close MCK,Volume MCK,Adj Close MSFT,Volume MSFT,Adj Close RDS-B,Volume RDS-B,Adj Close T,Volume T,Adj Close TM,Volume TM,Adj Close TOT,Volume TOT,Adj Close UNH,Volume UNH,Adj Close WMT,Volume WMT,Adj Close XOM,Volume XOM
2005-05-09,1.0696290731430054,4510895200.0,12.6795654296875,18106800.0,33.900001525878906,25951400.0,32.11305236816406,39565200.0,25.610734939575195,15102900.0,55.34000015258789,2140000.0,20.75176429748535,19409800.0,27.996591567993164,2398400.0,5.969747066497803,76412900.0,114.19197845458984,79747999.0,22.677932739257812,54809000.0,33.22709655761719,8463700.0,18.17750358581543,335315800.0,28.158933639526367,2389225.0,9.821934700012207,32838600.0,55.59296798706055,1282400.0,22.59861946105957,7434600.0,40.2213020324707,30854200.0,33.326236724853516,75107500.0,32.242347717285156,90230700.0
2005-05-16,1.1551494598388672,2945174400.0,13.086214065551758,18255600.0,35.5,27540200.0,33.137718200683594,37221600.0,26.235092163085938,15419900.0,56.04999923706055,2765000.0,21.25017738342285,23409600.0,28.63192367553711,2394000.0,6.419084072113037,76013800.0,120.3538818359375,87692065.0,23.730886459350586,54709900.0,34.33819580078125,10213800.0,18.493627548217773,278308200.0,28.866016387939453,2358878.0,10.055996894836426,46187100.0,56.24590301513672,2093900.0,22.5882511138916,11205400.0,40.6978759765625,36953200.0,33.361576080322266,67084200.0,32.59363555908203,132074700.0
2005-05-23,1.2477459907531738,2873570000.0,12.902631759643555,19693600.0,35.5,23563100.0,33.19463348388672,31182700.0,27.064029693603516,11824400.0,56.79999923706055,3390000.0,21.234725952148438,20739200.0,28.359634399414062,1417700.0,6.46401834487915,62809500.0,132.5033416748047,189146319.0,23.559778213500977,31180300.0,35.49339294433594,10930200.0,18.790142059326172,278015000.0,29.73890495300293,1349655.0,10.073020935058594,36229600.0,56.269222259521484,1206200.0,23.93747329711914,6345800.0,41.23348617553711,22941400.0,33.532257080078125,41943400.0,34.2773323059082,71143800.0
2005-05-30,1.1763763427734375,2188860800.0,12.918509483337402,19500400.0,35.59000015258789,24854600.0,32.57556915283203,31361400.0,27.0419864654541,11239400.0,55.81999969482422,1655000.0,22.127229690551758,27819800.0,28.21302032470703,1669700.0,6.354894161224365,60469300.0,139.60671997070312,189075856.0,23.395259857177734,43999400.0,35.44929504394531,5232400.0,18.328855514526367,207624100.0,29.549863815307617,1060086.0,9.932583808898926,43148500.0,55.849491119384766,1074200.0,23.64586639404297,4691200.0,42.6800537109375,21598300.0,33.5889892578125,42356700.0,34.48854446411133,72240800.0
2005-06-06,1.101622462272644,3030426000.0,12.81135082244873,25480400.0,34.95000076293945,21420400.0,33.05323791503906,27481200.0,27.412364959716797,11909100.0,55.400001525878906,2020000.0,22.432466506958008,23517900.0,28.576065063476562,2218100.0,6.630914688110352,61044900.0,140.7225341796875,204137300.0,23.31629180908203,35828500.0,35.49339294433594,6184300.0,18.328855514526367,232865700.0,29.73890495300293,1332844.0,10.055996894836426,36069500.0,55.32091522216797,1609700.0,24.02411460876465,8015600.0,42.84030532836914,26568900.0,34.03590774536133,43707200.0,35.2308235168457,78047600.0
2005-06-13,1.1785296201705933,2490762400.0,13.527724266052246,19667600.0,35.310001373291016,21729800.0,33.51311111450195,41593200.0,28.51468276977539,10897300.0,55.02000045776367,2540000.0,22.826562881469727,19207600.0,29.26027488708496,2453600.0,7.240728378295898,97140300.0,139.62664794921875,133849828.0,23.744049072265625,47368000.0,37.79755783081055,11995300.0,18.047758102416992,300852300.0,31.584712982177734,1584915.0,10.221966743469238,50254000.0,56.603458404541016,1199700.0,25.31523323059082,5736200.0,43.73441696166992,21796900.0,34.70981216430664,71886400.0,36.74554443359375,74646000.0
2005-06-20,1.1616098880767822,2204132000.0,13.305465698242188,19644400.0,35.02000045776367,21039400.0,33.59214782714844,54515200.0,27.99878692626953,12859000.0,55.13999938964844,3600000.0,22.177467346191406,19215100.0,28.44341468811035,1977200.0,6.553886413574219,76290800.0,148.0699920654297,157505364.0,23.408418655395508,46324200.0,38.23027420043945,8993600.0,18.047758102416992,355246100.0,31.590286254882812,1444740.0,10.00067138671875,37572300.0,55.73286437988281,1352700.0,24.776382446289062,7639400.0,43.27050018310547,22217500.0,33.60316848754883,53625200.0,35.09202194213867,85955600.0
2005-06-27,1.122848391532898,2067220400.0,13.761878967285156,22437600.0,32.90999984741211,25052300.0,32.320316314697266,103510000.0,27.879749298095703,14743600.0,55.68000030517578,2250000.0,22.44791030883789,18489200.0,28.261898040771484,1788700.0,6.618076801300049,42538700.0,145.08120727539062,159515872.0,23.072790145874023,42134200.0,39.652103424072266,10007100.0,17.809913635253906,322290800.0,32.82453918457031,1711033.0,10.183667182922363,47661600.0,56.08267593383789,1591200.0,24.983474731445312,7437000.0,44.54414749145508,23235500.0,34.24870681762695,47698200.0,35.18858337402344,81724400.0
2005-07-04,1.1766834259033203,1523354000.0,14.067482948303223,14166400.0,34.7400016784668,20280900.0,32.44246292114258,81027000.0,29.237794876098633,17654600.0,56.560001373291016,2300000.0,23.382925033569336,15982700.0,28.10131072998047,1215300.0,6.688685894012451,32611000.0,147.56190490722656,67500062.0,23.130931854248047,38894600.0,39.3430061340332,6089900.0,18.083797454833984,262285000.0,32.6633186340332,3447586.0,10.030464172363281,39059800.0,57.20199966430664,1093100.0,25.84563446044922,9027800.0,44.74658966064453,35588700.0,35.39790344238281,47311500.0,35.84636688232422,69456400.0
2005-07-11,1.2782022953033447,4244405200.0,14.05359172821045,19198000.0,37.150001525878906,25317300.0,33.038856506347656,72092500.0,28.673412322998047,19923100.0,55.900001525878906,3100000.0,23.61474609375,22650400.0,29.39292335510254,1390400.0,7.0609917640686035,50015300.0,150.0326385498047,89934236.0,23.828651428222656,50430900.0,39.9346923828125,5835000.0,18.58832359313965,295639000.0,31.657011032104492,2254827.0,10.403961181640625,54847900.0,58.290218353271484,1657900.0,26.2238826751709,9968600.0,42.86562728881836,41026900.0,35.646183013916016,45485000.0,35.09804916381836,81990700.0
2005-07-18,1.3535717725753784,2416125600.0,13.753941535949707,33039600.0,37.95000076293945,32109000.0,32.226905822753906,70848400.0,29.07906150817871,14681000.0,55.959999084472656,2210000.0,23.506561279296875,15627200.0,30.19582748413086,1882000.0,6.881259441375732,64181100.0,150.6353759765625,153203701.0,23.6558895111084,50567200.0,39.36066818237305,6456700.0,18.509042739868164,434873900.0,30.017648696899414,2064352.0,10.23142147064209,50044200.0,58.709964752197266,1525700.0,26.268253326416016,10407800.0,42.84873580932617,41074900.0,35.142520904541016,47013000.0,35.906707763671875,86740200.0
2005-07-25,1.3120408058166504,1660360800.0,14.24608039855957,20674400.0,45.150001525878906,101961200.0,31.328712463378906,73603700.0,29.048202514648438,17852600.0,55.63999938964844,2525000.0,24.006004333496094,15544800.0,33.80535125732422,4815600.0,6.894096851348877,43689500.0,143.34271240234375,82272224.0,23.35021209716797,36880800.0,39.74040222167969,8940200.0,18.45859146118164,258891400.0,30.516098022460938,1936100.0,10.54629898071289,64732900.0,58.96647644042969,1228000.0,26.4140567779541,8132600.0,44.11396408081055,35881400.0,35.007728576660156,34055700.0,35.45410919189453,79287500.0
2005-08-01,1.322500467300415,1380682800.0,14.297666549682617,14180400.0,45.27000045776367,32724800.0,31.07722282409668,59636100.0,29.938865661621094,16301700.0,55.7400016784668,3495000.0,23.155000686645508,21727100.0,34.34993362426758,4425600.0,6.711745738983154,53695500.0,145.629150390625,60344140.0,23.423311233520508,42551500.0,41.15338897705078,8552200.0,20.008224487304688,511953100.0,31.604080200195312,1321700.0,10.615317344665527,49244100.0,58.360191345214844,1802500.0,26.807104110717773,10037400.0,43.911529541015625,26750300.0,34.986446380615234,42410700.0,35.055809020996094,75323900.0
2005-08-08,1.418173909187317,2106188000.0,14.486189842224121,12972800.0,44.20000076293945,31283600.0,30.674833297729492,58124000.0,31.10732078552246,20120700.0,56.0,2910000.0,22.83780288696289,16897000.0,36.00458908081055,3439800.0,6.569219589233398,47897500.0,144.31906127929688,62715996.0,22.79868507385254,39690200.0,41.480159759521484,6003200.0,19.49648094177246,305441100.0,33.829715728759766,1005300.0,10.550613403320312,44399300.0,62.184539794921875,1684400.0,27.98833465576172,6892800.0,43.93684005737305,20459800.0,34.5466423034668,45854200.0,36.84210205078125,88550500.0
2005-08-15,1.4098676443099976,2943203200.0,14.2659273147583,9247600.0,43.720001220703125,19128800.0,31.34308624267578,64910900.0,30.240375518798828,16477200.0,56.599998474121094,3570000.0,22.31947135925293,16117300.0,35.70438003540039,2572400.0,6.323034286499023,45666800.0,139.47720336914062,73440043.0,22.951520919799805,40113900.0,40.66767501831055,6545500.0,19.258634567260742,222189700.0,32.40866470336914,926600.0,10.412586212158203,40550600.0,61.56266403198242,1037300.0,27.069120407104492,7464200.0,43.169273376464844,14872900.0,33.04276657104492,74836100.0,35.67032241821289,80871900.0
2005-08-22,1.4070982933044434,1792719600.0,14.429636001586914,15939600.0,42.369998931884766,20716600.0,30.782617568969727,45030400.0,29.378395080566406,14344100.0,55.439998626708984,2725000.0,22.420047760009766,18605300.0,35.93477249145508,2314700.0,6.329514503479004,56413700.0,141.26052856445312,58939495.0,22.360130310058594,44649500.0,40.287960052490234,5535800.0,19.496488571166992,229714300.0,31.73198699951172,995000.0,10.227107048034668,40242000.0,63.73915481567383,1590500.0,26.591556549072266,5635600.0,42.553531646728516,16799000.0,32.52106857299805,61849600.0,35.42167282104492,78777100.0
2005-08-29,1.421864628791809,1756759200.0,14.655938148498535,14988400.0,41.5099983215332,19353400.0,30.832914352416992,60922900.0,31.013505935668945,16193500.0,55.119998931884766,3515000.0,22.41230010986328,16496300.0,35.42510986328125,2790000.0,6.387818813323975,58538600.0,143.68643188476562,43975415.0,22.665788650512695,43336700.0,40.86197280883789,6000900.0,19.532629013061523,300703100.0,33.534873962402344,910400.0,10.296128273010254,39239900.0,63.7857780456543,1207500.0,28.776533126831055,10785600.0,44.30796813964844,20792300.0,31.702699661254883,84187500.0,36.79827880859375,124066400.0
2005-09-05,1.57844877243042,3099975200.0,14.878260612487793,12695200.0,42.95000076293945,21254200.0,31.223901748657227,45612300.0,31.431156158447266,14193200.0,55.84000015258789,2750000.0,22.814598083496094,14687600.0,36.37461471557617,2074200.0,6.413733959197998,50297500.0,148.98655700683594,45601487.0,23.13758659362793,35769500.0,39.792877197265625,6995900.0,19.214557647705078,184813200.0,32.766353607177734,597100.0,10.373766899108887,34862800.0,66.18765258789062,1449900.0,28.681446075439453,7563200.0,45.978050231933594,18268800.0,32.656272888183594,51615300.0,38.32648849487305,87783100.0
2005-09-12,1.5753724575042725,2426267200.0,15.527389526367188,24144400.0,42.79999923706055,28302200.0,31.75457763671875,69907500.0,31.373382568359375,18146600.0,54.5,4405000.0,23.093103408813477,17828900.0,36.08138656616211,2813100.0,6.43317174911499,55465000.0,149.53948974609375,110428768.0,23.250537872314453,59012600.0,41.0927734375,10582600.0,18.84587287902832,406684500.0,33.16751480102539,720600.0,10.451399803161621,62829200.0,67.43134307861328,1634200.0,28.4003963470459,6893000.0,45.59005355834961,25916600.0,31.218799591064453,158462500.0,38.62971115112305,98468100.0
2005-09-19,1.636590838432312,3060492400.0,15.305061340332031,19498800.0,42.189998626708984,21209500.0,30.700458526611328,69907600.0,31.31563377380371,17062400.0,55.060001373291016,7975000.0,22.033220291137695,25094900.0,35.467002868652344,2295100.0,6.342470645904541,56329800.0,157.0911865234375,93795857.0,22.63920783996582,51033400.0,40.49147415161133,6037500.0,18.267562866210938,328869200.0,32.8485221862793,855200.0,10.25299072265625,55067900.0,67.34584045410156,2068300.0,28.10244369506836,9342000.0,46.39136505126953,30563400.0,30.74201011657715,128006400.0,38.70854187011719,105861600.0
2005-09-26,1.6492035388946533,3182289600.0,15.344758033752441,15932000.0,45.29999923706055,25478400.0,30.60594940185547,74725100.0,31.480031967163086,14886400.0,54.619998931884766,3350000.0,22.443252563476562,20252900.0,37.08675003051758,3592400.0,6.387818813323975,46340100.0,157.63912963867188,79356336.0,22.546178817749023,48657000.0,41.95939254760742,6928800.0,18.600093841552734,300472600.0,33.288360595703125,865200.0,10.339259147644043,57522900.0,71.79981231689453,2300400.0,28.70046615600586,7879000.0,47.40354537963867,27883900.0,31.18321418762207,78208200.0,38.53268814086914,85614800.0
2005-10-03,1.578141212463379,3093202000.0,15.082730293273926,19847200.0,43.720001220703125,28388800.0,30.729541778564453,60894400.0,29.267333984375,24666100.0,54.959999084472656,2290000.0,19.789669036865234,48132500.0,36.71672439575195,1894900.0,5.979673862457275,66842500.0,155.91061401367188,83104532.0,22.526241302490234,63823700.0,40.32346725463867,8146600.0,17.775999069213867,413185600.0,31.85765266418457,2252700.0,9.813019752502441,71450400.0,70.98388671875,1924400.0,27.153657913208008,10712200.0,47.54692459106445,24980600.0,31.332643508911133,77380400.0,36.14333724975586,123949600.0
2005-10-10,1.6612004041671753,7332004400.0,14.850479125976562,17295200.0,43.790000915527344,23096700.0,30.569599151611328,60785500.0,29.418384552001953,18097800.0,55.7400016784668,3755000.0,19.325489044189453,42001600.0,35.56473922729492,3061600.0,5.578005790710449,119320500.0,147.51707458496094,85334260.0,22.87379264831543,56281500.0,39.03239440917969,8836300.0,17.83382797241211,320781300.0,31.258281707763672,1503600.0,9.706635475158691,61388500.0,72.1828842163086,1728000.0,26.521825790405273,9773600.0,47.5975341796875,26837400.0,32.051387786865234,76110400.0,35.5611686706543,90428500.0
2005-10-17,1.7122673988342285,4389593600.0,14.900104522705078,20733600.0,45.95000076293945,26765200.0,30.722257614135742,78015000.0,28.56083869934082,21407100.0,55.779998779296875,3185000.0,20.215164184570312,31331700.0,33.28871154785156,3300600.0,5.344778060913086,113442000.0,169.31536865234375,117356841.0,23.578523635864258,70494500.0,38.79364776611328,4991000.0,17.913345336914062,311088900.0,29.571393966674805,1691600.0,10.056424140930176,83481900.0,68.4056396484375,2589200.0,25.547683715820312,10352800.0,48.19640350341797,26018500.0,32.53529357910156,71134700.0,33.57811737060547,164857900.0
2005-10-24,1.6756595373153687,2887802400.0,14.955690383911133,24990000.0,38.95000076293945,61948800.0,31.97267723083496,60943500.0,29.52947425842285,19745900.0,55.97999954223633,3095000.0,19.461341857910156,27197900.0,34.573341369628906,4198900.0,5.195773124694824,90071600.0,178.41624450683594,72782589.0,24.457775115966797,63492400.0,39.96089172363281,6723700.0,18.455514907836914,319482000.0,31.29696273803711,1390100.0,10.445562362670898,69291500.0,71.5089340209961,1359200.0,26.177391052246094,9604200.0,47.85057067871094,33741800.0,32.37874984741211,62041300.0,34.1481819152832,114940800.0
2005-10-31,1.8811569213867188,4310009200.0,15.185956954956055,23601200.0,41.09000015258789,28470800.0,32.1544303894043,72117700.0,29.711633682250977,21364700.0,58.380001068115234,5745000.0,20.933345794677734,51940000.0,34.482582092285156,1988000.0,5.437492847442627,78635800.0,194.48602294921875,115506730.0,25.04171371459961,68731500.0,39.85477828979492,5761300.0,19.27238655090332,352445200.0,31.408132553100586,1288000.0,10.345004081726074,79769900.0,72.2926025390625,1497800.0,27.19590950012207,13249600.0,48.93867874145508,47163700.0,33.93718338012695,73336800.0,35.11241149902344,106155000.0
2005-11-07,1.893153190612793,2756320000.0,15.281246185302734,17210400.0,42.68000030517578,21376200.0,33.048622131347656,52818200.0,28.756351470947266,14552900.0,59.70000076293945,4990000.0,20.979827880859375,24304700.0,35.02715301513672,2033300.0,5.227601528167725,77671700.0,194.4710693359375,88627959.0,25.679323196411133,52807100.0,40.544532775878906,6891000.0,19.720579147338867,322019000.0,30.675800323486328,1026700.0,10.47180461883545,58859500.0,71.32868194580078,1667500.0,25.803369522094727,11437800.0,50.313541412353516,23312600.0,34.86941909790039,64153700.0,34.275516510009766,103492700.0
2005-11-14,1.9860574007034302,2892456000.0,15.483721733093262,16160800.0,47.97999954223633,103368400.0,33.12132263183594,58046800.0,29.75600814819336,17619100.0,59.13999938964844,2700000.0,20.855873107910156,20736800.0,35.66946792602539,3212800.0,5.509642124176025,103417600.0,199.35775756835938,83041697.0,25.524951934814453,54186200.0,42.781776428222656,7598100.0,20.291667938232422,385292400.0,32.040897369384766,833700.0,10.659811019897461,78611200.0,77.31586456298828,1783100.0,26.8218994140625,9078200.0,51.418495178222656,22884100.0,35.22522735595703,62292300.0,35.504974365234375,98267600.0
2005-11-21,2.133105516433716,1932859600.0,15.759644508361816,10378800.0,48.060001373291016,41039600.0,34.16090393066406,53219500.0,30.38311767578125,8883300.0,58.13999938964844,2790000.0,21.66159439086914,16315100.0,35.13187789916992,1740800.0,5.457169532775879,69858000.0,213.5097198486328,69973699.0,26.08202362060547,37893500.0,44.32927322387695,6068800.0,20.126401901245117,284671500.0,32.31392288208008,765400.0,10.830334663391113,56594800.0,77.01805877685547,1827800.0,27.092369079589844,3784600.0,50.74372482299805,14035500.0,35.92973709106445,43544800.0,36.63870620727539,54127800.0
2005-11-28,2.234316110610962,4214282800.0,15.783539772033691,19242400.0,49.060001373291016,43299200.0,33.535682678222656,65929800.0,30.508544921875,13979500.0,60.380001068115234,3205000.0,21.134769439697266,20101500.0,35.48096466064453,1796900.0,5.345664978027344,105120800.0,208.07009887695312,131268590.0,26.169275283813477,61002200.0,44.51498031616211,9683400.0,20.307649612426758,278968000.0,32.26029968261719,966700.0,10.961501121520996,88335300.0,76.6575927734375,2333600.0,27.518478393554688,10642600.0,52.270408630371094,27394600.0,34.136451721191406,81780500.0,36.004783630371094,85289100.0
2005-12-05,2.2866122722625732,3466047200.0,16.174846649169922,19795600.0,48.7400016784668,33482100.0,33.72899627685547,56244700.0,30.065082550048828,15319200.0,59.63999938964844,2775000.0,21.622861862182617,25861500.0,35.746273040771484,1567800.0,5.365342140197754,69717400.0,203.83596801757812,107670067.0,26.25653839111328,45617600.0,45.97657775878906,9233700.0,20.090152740478516,281479100.0,32.22129440307617,1380400.0,10.887173652648926,67793900.0,75.9758071899414,1810000.0,27.359867095947266,7335200.0,53.70433044433594,22307800.0,34.2147216796875,74904100.0,35.65735626220703,88256400.0
2005-12-12,2.1875550746917725,3701860400.0,16.274158477783203,15655600.0,49.209999084472656,25650000.0,34.51526641845703,68502100.0,29.437986373901367,16109300.0,59.47999954223633,1860000.0,21.894018173217773,19758600.0,35.56473922729492,2011000.0,5.4440531730651855,94286500.0,214.2718505859375,88571949.0,26.706214904785156,47953000.0,46.22447204589844,8601700.0,19.502880096435547,400679500.0,31.699628829956055,1136600.0,10.913407325744629,63036800.0,77.01805877685547,1824600.0,27.655654907226562,7812200.0,53.25727844238281,21395600.0,35.061546325683594,69878800.0,35.38916778564453,85559800.0
2005-12-19,2.2564637660980225,2084608400.0,16.24835205078125,15326000.0,49.220001220703125,28794700.0,34.493228912353516,57122600.0,29.025890350341797,13920000.0,59.060001373291016,2435000.0,21.026315689086914,20101200.0,35.39718246459961,1313500.0,5.18168830871582,84557600.0,214.660400390625,111185394.0,26.981409072875977,52034200.0,46.15363311767578,4675800.0,19.31438636779785,329407700.0,31.61673927307129,996100.0,10.769116401672363,55899600.0,81.24983215332031,2474200.0,27.400590896606445,8266600.0,53.68745803833008,46663600.0,34.504356384277344,40452700.0,34.80400466918945,68772500.0
2005-12-26,2.211550712585449,2102993200.0,16.446985244750977,12117200.0,47.150001525878906,18922700.0,33.912696838378906,38480600.0,28.76608657836914,9241300.0,58.709999084472656,1335000.0,20.468507766723633,12962500.0,35.62757873535156,992500.0,5.063622951507568,59661300.0,206.65541076660156,56919752.0,26.639101028442383,33236800.0,45.675540924072266,2588500.0,18.959123611450195,156803500.0,31.460735321044922,585500.0,10.707906723022461,39062000.0,81.98646545410156,2516100.0,27.09195899963379,4844600.0,52.41381072998047,15691700.0,33.405147552490234,38471800.0,34.237159729003906,60748300.0
2006-01-02,2.3472156524658203,2580718000.0,16.288074493408203,13813200.0,47.869998931884766,26593200.0,34.22132110595703,61625100.0,30.459260940551758,18543300.0,59.400001525878906,2445000.0,21.026315689086914,26669200.0,37.56150436401367,1988700.0,5.588354110717773,124925300.0,231.96055603027344,114372695.0,26.860599517822266,42406400.0,47.18951416015625,7730300.0,19.5101375579834,287157100.0,33.337745666503906,677400.0,10.900288581848145,53780800.0,84.07099151611328,2018300.0,28.189350128173828,7483200.0,53.054847717285156,24857500.0,32.74845504760742,79388700.0,36.22421646118164,77484500.0
2006-01-09,2.6330041885375977,6505819600.0,16.454925537109375,13537400.0,44.400001525878906,37376900.0,33.65550994873047,67333700.0,31.229700088500977,19793100.0,59.040000915527344,2965000.0,20.724166870117188,23093400.0,38.0711669921875,1764900.0,5.608028888702393,142817000.0,232.25445556640625,97721516.0,27.022075653076172,68713500.0,45.285987854003906,9482300.0,19.713151931762695,278080400.0,33.493751525878906,785500.0,11.07432746887207,63402200.0,81.72000885009766,2859600.0,28.860219955444336,5987000.0,51.40163040161133,36959100.0,32.40583038330078,64163200.0,37.162879943847656,90737800.0
